,PAGE_ID,NAME,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR,universe,UNIVERSE
10196,128343,Molly Young (Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,Heterosexual Character,Living Characters,2,Sep-08,2008.0,,MARVEL
10197,486426,Mr. Brokeridge (Earth-616),No Dual Identity,,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,2,Jan-08,2008.0,,MARVEL
10198,486427,Mrs. Brokeridge (Earth-616),No Dual Identity,,,Brown Hair,Female Characters,Heterosexual Character,Living Characters,2,Jan-08,2008.0,,MARVEL
10199,556365,Nathan Patrofsky (Earth-616),,Neutral Characters,Brown Eyes,Grey Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Jul-08,2008.0,,MARVEL
10200,250649,Nima (Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,2,Dec-08,2008.0,,MARVEL
10201,127692,Paydirt (Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,2,Aug-08,2008.0,,MARVEL
10202,564978,Pericymenus (Earth-616),Public Identity,Good Characters,,,Male Characters,Heterosexual Character,Living Characters,2,Aug-08,2008.0,,MARVEL
10203,555735,Peter Scholl (Earth-616),,Bad Characters,Brown Eyes,Bald,Male Characters,Heterosexual Character,Deceased Characters,2,Dec-08,2008.0,,MARVEL
10204,564983,Pollux (Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,2,Aug-08,2008.0,,MARVEL
10205,117598,Professor Rabin (Earth-616),,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,2,Jun-08,2008.0,,MARVEL
10206,592499,Prosimia (Earth-616),Secret Identity,Good Characters,Yellow Eyes,Grey Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Jul-08,2008.0,,MARVEL
10207,282498,Raptore (Earth-616),,Neutral Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,2,Jan-08,2008.0,,MARVEL
10208,664967,Saen Sendak (Earth-616),,,,,Male Characters,Heterosexual Character,Deceased Characters,2,Jan-08,2008.0,,MARVEL
10209,555736,Sandra Morgan (Earth-616),,Bad Characters,Brown Eyes,White Hair,Female Characters,Heterosexual Character,Living Characters,2,Dec-08,2008.0,,MARVEL
10210,121897,Sean Rockwell (Earth-616),,,,,Male Characters,Heterosexual Character,Living Characters,2,Jul-08,2008.0,,MARVEL
10211,564994,Silenus (Earth-616),Public Identity,,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,2,Nov-08,2008.0,,MARVEL
10212,316410,Skee (Earth-616),Public Identity,Bad Characters,Yellow Eyes,,Male Characters,Heterosexual Character,Living Characters,2,Oct-08,2008.0,,MARVEL
10213,127690,Star Sign (Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Character,Living Characters,2,Aug-08,2008.0,,MARVEL
10214,184809,Stephen Colbert (Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,2,Dec-08,2008.0,,MARVEL
10215,117593,Vern (Spider-Man) (Earth-616),,,,,Male Characters,Heterosexual Character,Living Characters,2,Jun-08,2008.0,,MARVEL
10216,487153,Xang Kong (Earth-616),No Dual Identity,,Black Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,2,May-08,2008.0,,MARVEL
10217,565001,Zeno (Earth-616),No Dual Identity,,,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Jun-08,2008.0,,MARVEL
10218,292237,Bo Obama (Earth-616),Public Identity,Good Characters,Black Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,2,Sep-09,2009.0,,MARVEL
10219,738626,Burning Moon (Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Red Hair,Male Characters,Heterosexual Character,Living Characters,2,Nov-09,2009.0,,MARVEL
10220,306802,Caitlyn MacDonald (Earth-616),,Neutral Characters,,Red Hair,Female Characters,Heterosexual Character,Deceased Characters,2,Apr-09,2009.0,,MARVEL
10221,593979,Chameleon (Artificial Mutant) (Earth-616),Secret Identity,Neutral Characters,Green Eyes,Bald,Male Characters,Heterosexual Character,Deceased Characters,2,Mar-09,2009.0,,MARVEL
10222,408302,Colonel Zeke (Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Jan-09,2009.0,,MARVEL
10223,245682,Devil Rig (Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,2,May-09,2009.0,,MARVEL
10224,682477,Druek Lovosno (Earth-616),Public Identity,Bad Characters,Grey Eyes,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Jan-09,2009.0,,MARVEL
10225,706004,Eugene Toussaint (Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Dec-09,2009.0,,MARVEL
10226,306779,Frederick Hudson (Earth-616),,Neutral Characters,,,Male Characters,Heterosexual Character,Deceased Characters,2,Apr-09,2009.0,,MARVEL
10227,310115,Gali (Earth-616),Secret Identity,Neutral Characters,,Black Hair,Female Characters,Heterosexual Character,Living Characters,2,Jun-09,2009.0,,MARVEL
10228,486361,Gertrude Jacks (Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Female Characters,Heterosexual Character,Living Characters,2,Oct-09,2009.0,,MARVEL
10229,245686,Ghost Flyer (Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,2,May-09,2009.0,,MARVEL
10230,250657,Ghost Rider (Cowboy) (Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,2,May-09,2009.0,,MARVEL
10231,250640,Ghost Rider (Native American) (Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,2,May-09,2009.0,,MARVEL
10232,250655,Ghost Rider (Undead G-Man) (Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,2,May-09,2009.0,,MARVEL
10233,245691,Hell-Driver (Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,2,May-09,2009.0,,MARVEL
10234,329772,James Madison (Earth-616),Public Identity,Good Characters,,,Male Characters,Heterosexual Character,Deceased Characters,2,Dec-09,2009.0,,MARVEL
10235,440354,Jane Potter (Earth-616),,Good Characters,,,Female Characters,Heterosexual Character,Living Characters,2,Jul-09,2009.0,,MARVEL
10236,300933,Jerry Ward (Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,2,Jan-09,2009.0,,MARVEL
10237,329047,John Quincy Adams (Earth-616),Public Identity,Good Characters,,,Male Characters,Heterosexual Character,Deceased Characters,2,Dec-09,2009.0,,MARVEL
10238,736811,Kermit Roosevelt (Earth-616),No Dual Identity,,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,2,Oct-09,2009.0,,MARVEL
10239,239182,Killyu (Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,Heterosexual Character,Living Characters,2,Mar-09,2009.0,,MARVEL
10240,266020,Kingmaker (Earth-616),Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,Heterosexual Character,Deceased Characters,2,Sep-09,2009.0,,MARVEL
10241,260366,Matu Makalani (Earth-616),Secret Identity,Good Characters,,,Male Characters,Heterosexual Character,Deceased Characters,2,Apr-09,2009.0,,MARVEL
10242,315882,Mike Nero (Earth-616),Secret Identity,Neutral Characters,Blue Eyes,White Hair,Male Characters,Heterosexual Character,Living Characters,2,Nov-09,2009.0,,MARVEL
10243,682479,Mrs. Zeke (Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Character,Deceased Characters,2,Jan-09,2009.0,,MARVEL
10244,300931,Naomi Ward (Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,Heterosexual Character,Living Characters,2,Jan-09,2009.0,,MARVEL
10245,509100,Nyssa (Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Character,Deceased Characters,2,Feb-09,2009.0,,MARVEL
10246,707668,Sally (Legion Personality) (Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Character,Living Characters,2,Sep-09,2009.0,,MARVEL
10247,424990,Sean Madrox (Earth-616),Secret Identity,Good Characters,Green Eyes,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Mar-09,2009.0,,MARVEL
10248,547957,Shoji Soma (Earth-616),,Bad Characters,,,Male Characters,Heterosexual Character,Deceased Characters,2,May-09,2009.0,,MARVEL
10249,208697,Suki Yumiko (Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,Heterosexual Character,Deceased Characters,2,Apr-09,2009.0,,MARVEL
10250,505971,Tulem (Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,Heterosexual Character,Living Characters,2,Aug-09,2009.0,,MARVEL
10251,188942,Unum (Earth-616),Secret Identity,Bad Characters,White Eyes,Black Hair,Female Characters,Heterosexual Character,Living Characters,2,Feb-09,2009.0,,MARVEL
10252,114052,Warren Worthington (Earth-616),,Neutral Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,2,Jul-09,2009.0,,MARVEL
10253,269090,Yao (Dragon) (Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,Heterosexual Character,Living Characters,2,Oct-09,2009.0,,MARVEL
10254,250659,Yoshio Kannabe (Earth-616),Secret Identity,,Blue Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,2,Feb-09,2009.0,,MARVEL
10255,666200,Akeja (Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,Heterosexual Character,Living Characters,2,Mar-10,2010.0,,MARVEL
10256,425354,Awareness (Earth-616),Secret Identity,Bad Characters,,,Male Characters,Heterosexual Character,Deceased Characters,2,Jun-10,2010.0,,MARVEL
10257,309814,Baroshtok (Earth-616),No Dual Identity,Neutral Characters,,,,Heterosexual Character,Living Characters,2,Feb-10,2010.0,,MARVEL
10258,716571,Ben Morse (Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Character,Living Characters,2,Sep-10,2010.0,,MARVEL
10259,345292,Borgia Omega (Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,Heterosexual Character,Living Characters,2,Sep-10,2010.0,,MARVEL
10260,743361,Brian King (Earth-616),No Dual Identity,,,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Jun-10,2010.0,,MARVEL
10261,499691,Celestial Madonna (Earth-616),Secret Identity,Neutral Characters,Red Eyes,,Female Characters,Heterosexual Character,Deceased Characters,2,Jun-10,2010.0,,MARVEL
10262,473753,Dal Damoc (Earth-616),Public Identity,Neutral Characters,Orange Eyes,White Hair,Male Characters,Heterosexual Character,Living Characters,2,May-10,2010.0,,MARVEL
10263,387821,Detlef Metzger (Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Character,Living Characters,2,Nov-10,2010.0,,MARVEL
10264,594215,Fex (Earth-616),Public Identity,Bad Characters,Yellow Eyes,Red Hair,Male Characters,Heterosexual Character,Living Characters,2,Nov-10,2010.0,,MARVEL
10265,389402,General Combest (Earth-616),Public Identity,Neutral Characters,,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Sep-10,2010.0,,MARVEL
10266,748570,Geryon (Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,Heterosexual Character,Living Characters,2,Aug-10,2010.0,,MARVEL
10267,503633,Ignacio Alvarez (Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,2,Oct-10,2010.0,,MARVEL
10268,664977,Jarhead (Earth-616),,,,,,Heterosexual Character,Living Characters,2,Feb-10,2010.0,,MARVEL
10269,336063,Jasper Bateman (Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Jul-10,2010.0,,MARVEL
10270,504452,Kadar (Earth-616),No Dual Identity,Good Characters,,,Male Characters,Heterosexual Character,Deceased Characters,2,Oct-10,2010.0,,MARVEL
10271,342568,Kaga (Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,Heterosexual Character,Living Characters,2,Aug-10,2010.0,,MARVEL
10272,748324,Lamia (Olympian) (Earth-616),No Dual Identity,Bad Characters,,Black Hair,Female Characters,Heterosexual Character,Living Characters,2,Jan-10,2010.0,,MARVEL
10273,309817,Laroximous Boneflayer (Earth-616),,Neutral Characters,,,Male Characters,Heterosexual Character,Living Characters,2,Mar-10,2010.0,,MARVEL
10274,514284,Leonard Pimacher (Earth-616),Public Identity,Neutral Characters,Hazel Eyes,Blond Hair,Male Characters,Heterosexual Character,Living Characters,2,Sep-10,2010.0,,MARVEL
10275,307796,Lothithanriaxiaxus (Earth-616),Public Identity,,,Green Hair,Male Characters,Heterosexual Character,Living Characters,2,Jan-10,2010.0,,MARVEL
10276,423026,Marc Spector (Clone) (Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Nov-10,2010.0,,MARVEL
10277,464611,Morda (Earth-616),Secret Identity,Good Characters,Green Eyes,No Hair,Female Characters,Heterosexual Character,Deceased Characters,2,Oct-10,2010.0,,MARVEL
10278,350325,Nakh (Earth-616),Secret Identity,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,2,Oct-10,2010.0,,MARVEL
10279,423025,Natalia Romanova (Dr Bong Clone) (Earth-616),,Bad Characters,Green Eyes,Auburn Hair,Female Characters,Heterosexual Character,Deceased Characters,2,Nov-10,2010.0,,MARVEL
10280,748495,Nemean Lion (Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,2,Jun-10,2010.0,,MARVEL
10281,505990,Oudvrou (Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Female Characters,Heterosexual Character,Living Characters,2,Oct-10,2010.0,,MARVEL
10282,315343,Pilli Natu (Earth-616),Public Identity,Bad Characters,Green Eyes,No Hair,Male Characters,Heterosexual Character,Living Characters,2,Jan-10,2010.0,,MARVEL
10283,471980,Samuel Ryan (Earth-616),Public Identity,Neutral Characters,Blue Eyes,Grey Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Dec-10,2010.0,,MARVEL
10284,503629,Sofia Alvarez (Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Character,Living Characters,2,Oct-10,2010.0,,MARVEL
10285,640666,Teela (Earth-616),Secret Identity,Good Characters,Brown Eyes,Bald,Female Characters,Heterosexual Character,Living Characters,2,Aug-10,2010.0,,MARVEL
10286,547955,Thomas Davidson (Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,2,Jul-10,2010.0,,MARVEL
10287,725507,Vincenzo Karnelli (Earth-616),Public Identity,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,2,Mar-10,2010.0,,MARVEL
10288,326509,Zhang Heng (Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,2,Jun-10,2010.0,,MARVEL
10289,707162,302 (Legion Personality) (Earth-616),Secret Identity,Neutral Characters,,,,Heterosexual Character,Living Characters,2,Aug-11,2011.0,,MARVEL
10290,454319,Albert Gaines (Zombie Clone) (Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,Heterosexual Character,Deceased Characters,2,May-11,2011.0,,MARVEL
10291,462730,Alturi (Earth-616),No Dual Identity,Neutral Characters,,Grey Hair,Male Characters,Heterosexual Character,Living Characters,2,Aug-11,2011.0,,MARVEL
10292,750415,Amy (Earth-616),No Dual Identity,,Green Eyes,Brown Hair,Female Characters,Heterosexual Character,Living Characters,2,Sep-11,2011.0,,MARVEL
10293,566146,Aqwen (Earth-616),,Bad Characters,,,Female Characters,Heterosexual Character,Living Characters,2,Nov-11,2011.0,,MARVEL
10294,476641,Benedict Ryan (Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,2,Sep-11,2011.0,,MARVEL
10295,624509,Bleeding Image (Legion Personality) (Earth-616),Secret Identity,Bad Characters,Brown Eyes,Bald,Male Characters,Heterosexual Character,Deceased Characters,2,Jul-11,2011.0,,MARVEL
10296,431779,Boyd Buzzard (Earth-616),,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,2,Apr-11,2011.0,,MARVEL
10297,431784,Bufford Buzzard (Earth-616),,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,2,Apr-11,2011.0,,MARVEL
10298,521180,Calavera (Earth-616),Public Identity,Bad Characters,Black Eyes,White Hair,Male Characters,Heterosexual Character,Living Characters,2,May-11,2011.0,,MARVEL
10299,520775,Captain Luna (Earth-616),No Dual Identity,,Red Eyes,Brown Hair,Female Characters,Heterosexual Character,Living Characters,2,Nov-11,2011.0,,MARVEL
10300,750543,Carlton Kilgore (Earth-616),No Dual Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Sep-11,2011.0,,MARVEL
10301,426381,Carrion Crow (Earth-616),Secret Identity,Bad Characters,Red Eyes,,Male Characters,Heterosexual Character,Deceased Characters,2,Feb-11,2011.0,,MARVEL
10302,424219,Cerez (Earth-616),,Bad Characters,Red Eyes,,Male Characters,Heterosexual Character,Living Characters,2,Feb-11,2011.0,,MARVEL
10303,426410,Chernobog (Earth-616),Public Identity,Bad Characters,Red Eyes,,Male Characters,Heterosexual Character,Living Characters,2,Mar-11,2011.0,,MARVEL
10304,624620,Compass Rose (Legion Personality) (Earth-616),Secret Identity,Neutral Characters,,,,Heterosexual Character,Living Characters,2,Oct-11,2011.0,,MARVEL
10305,706535,D.C.1. (A.I.M.) (Earth-616),Secret Identity,Bad Characters,Brown Eyes,Bald,Male Characters,Heterosexual Character,Living Characters,2,Jan-11,2011.0,,MARVEL
10306,476640,Daniel Chilton (Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,2,Sep-11,2011.0,,MARVEL
10307,422091,Director Colvin (Earth-616),,Good Characters,Brown Eyes,Grey Hair,Male Characters,Heterosexual Character,Living Characters,2,Feb-11,2011.0,,MARVEL
10308,422092,Dr. Matsuzaki (Earth-616),,Neutral Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Character,Living Characters,2,Feb-11,2011.0,,MARVEL
